config_id,pair_key,base_id,cornea_id,platform_id,pupil_mm,optic_state,defocus_d,mtf30_cpd
R8_R6_LB_AL2395_A0_RAD_EDOF_EPD5,R6_LB_AL2395_A0_RAD_EPD5,LB_AL2395,A0,RAD,5.0,EDOF,-4.25,0.004811488887396505
R8_R6_LB_AL2395_A0_RAD_EDOF_EPD5,R6_LB_AL2395_A0_RAD_EPD5,LB_AL2395,A0,RAD,5.0,EDOF,-4.375,0.0035393532919296977
R8_R6_LB_AL2395_A0_RAD_EDOF_EPD5,R6_LB_AL2395_A0_RAD_EPD5,LB_AL2395,A0,RAD,5.0,EDOF,-4.5,0.014771838637852756
R8_R6_LB_AL2395_A0_RAD_EDOF_EPD5,R6_LB_AL2395_A0_RAD_EPD5,LB_AL2395,A0,RAD,5.0,EDOF,-4.625,0.006659433131684443
R8_R6_LB_AL2395_A0_RAD_EDOF_EPD5,R6_LB_AL2395_A0_RAD_EPD5,LB_AL2395,A0,RAD,5.0,EDOF,-4.75,0.01060129618569731
R8_R6_LB_AL2395_A0_RAD_EDOF_EPD5,R6_LB_AL2395_A0_RAD_EPD5,LB_AL2395,A0,RAD,5.0,EDOF,-4.875,0.0053514108095134945
R8_R6_LB_AL2395_A0_RAD_EDOF_EPD5,R6_LB_AL2395_A0_RAD_EPD5,LB_AL2395,A0,RAD,5.0,EDOF,-5.0,0.00254393570563443
R8_R6_LB_AL2395_A0_HOA_MONO_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,MONO,1.0,0.00912950370452706
R8_R6_LB_AL2395_A0_HOA_MONO_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,MONO,0.875,0.0075137946785174365
R8_R6_LB_AL2395_A0_HOA_MONO_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,MONO,0.75,0.003938457807737174
R8_R6_LB_AL2395_A0_HOA_MONO_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,MONO,0.625,0.05100566141951248
R8_R6_LB_AL2395_A0_HOA_MONO_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,MONO,0.5,0.08706123247802641
R8_R6_LB_AL2395_A0_HOA_MONO_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,MONO,0.375,0.12056205681257118
R8_R6_LB_AL2395_A0_HOA_MONO_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,MONO,0.25,0.23453096720319885
R8_R6_LB_AL2395_A0_HOA_MONO_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,MONO,0.125,0.4133151838210626
R8_R6_LB_AL2395_A0_HOA_MONO_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,MONO,0.0,0.4677852964857356
R8_R6_LB_AL2395_A0_HOA_MONO_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,MONO,-0.125,0.27413477590039337
R8_R6_LB_AL2395_A0_HOA_MONO_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,MONO,-0.25,0.0016163482275835985
R8_R6_LB_AL2395_A0_HOA_MONO_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,MONO,-0.375,0.09098853032277607
R8_R6_LB_AL2395_A0_HOA_MONO_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,MONO,-0.5,0.018157046543825495
R8_R6_LB_AL2395_A0_HOA_MONO_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,MONO,-0.625,0.0984710225633531
R8_R6_LB_AL2395_A0_HOA_MONO_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,MONO,-0.75,0.0355281468397875
R8_R6_LB_AL2395_A0_HOA_MONO_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,MONO,-0.875,0.04403887320448803
R8_R6_LB_AL2395_A0_HOA_MONO_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,MONO,-1.0,0.02286651857684242
R8_R6_LB_AL2395_A0_HOA_MONO_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,MONO,-1.125,0.031803183314165095
R8_R6_LB_AL2395_A0_HOA_MONO_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,MONO,-1.25,0.021857175366527943
R8_R6_LB_AL2395_A0_HOA_MONO_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,MONO,-1.375,0.017939574558212552
R8_R6_LB_AL2395_A0_HOA_MONO_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,MONO,-1.5,0.013135624115628713
R8_R6_LB_AL2395_A0_HOA_MONO_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,MONO,-1.625,0.015252337308627583
R8_R6_LB_AL2395_A0_HOA_MONO_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,MONO,-1.75,0.011188160362249167
R8_R6_LB_AL2395_A0_HOA_MONO_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,MONO,-1.875,0.009937530132251706
R8_R6_LB_AL2395_A0_HOA_MONO_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,MONO,-2.0,0.005874965601875388
R8_R6_LB_AL2395_A0_HOA_MONO_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,MONO,-2.125,0.00956618080534083
R8_R6_LB_AL2395_A0_HOA_MONO_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,MONO,-2.25,0.0039991468972742795
R8_R6_LB_AL2395_A0_HOA_MONO_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,MONO,-2.375,0.008648415220099978
R8_R6_LB_AL2395_A0_HOA_MONO_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,MONO,-2.5,0.0026844421269428312
R8_R6_LB_AL2395_A0_HOA_MONO_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,MONO,-2.625,0.007870064604715996
R8_R6_LB_AL2395_A0_HOA_MONO_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,MONO,-2.75,0.0021812380220607858
R8_R6_LB_AL2395_A0_HOA_MONO_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,MONO,-2.875,0.006287724271552009
R8_R6_LB_AL2395_A0_HOA_MONO_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,MONO,-3.0,0.0010178450222458198
R8_R6_LB_AL2395_A0_HOA_MONO_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,MONO,-3.125,0.005284219271166755
R8_R6_LB_AL2395_A0_HOA_MONO_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,MONO,-3.25,0.00022082629409234832
R8_R6_LB_AL2395_A0_HOA_MONO_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,MONO,-3.375,0.0040133154771248075
R8_R6_LB_AL2395_A0_HOA_MONO_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,MONO,-3.5,0.0012647650438703166
R8_R6_LB_AL2395_A0_HOA_MONO_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,MONO,-3.625,0.004038993333952081
R8_R6_LB_AL2395_A0_HOA_MONO_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,MONO,-3.75,0.0015026423221919955
R8_R6_LB_AL2395_A0_HOA_MONO_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,MONO,-3.875,0.003724264583114371
R8_R6_LB_AL2395_A0_HOA_MONO_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,MONO,-4.0,0.0010559312931846523
R8_R6_LB_AL2395_A0_HOA_MONO_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,MONO,-4.125,0.002347964244555822
R8_R6_LB_AL2395_A0_HOA_MONO_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,MONO,-4.25,0.0012869873925480256
R8_R6_LB_AL2395_A0_HOA_MONO_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,MONO,-4.375,0.0007642113464032454
R8_R6_LB_AL2395_A0_HOA_MONO_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,MONO,-4.5,0.0027663701590770686
R8_R6_LB_AL2395_A0_HOA_MONO_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,MONO,-4.625,0.00104979486359667
R8_R6_LB_AL2395_A0_HOA_MONO_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,MONO,-4.75,0.0026870537549354965
R8_R6_LB_AL2395_A0_HOA_MONO_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,MONO,-4.875,0.0007434576868785614
R8_R6_LB_AL2395_A0_HOA_MONO_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,MONO,-5.0,0.0024611249333065795
R8_R6_LB_AL2395_A0_HOA_EDOF_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,EDOF,1.0,0.029904564337544223
R8_R6_LB_AL2395_A0_HOA_EDOF_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,EDOF,0.875,0.04103415189218791
R8_R6_LB_AL2395_A0_HOA_EDOF_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,EDOF,0.75,0.008502171689663716
R8_R6_LB_AL2395_A0_HOA_EDOF_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,EDOF,0.625,0.0023870750205297712
R8_R6_LB_AL2395_A0_HOA_EDOF_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,EDOF,0.5,0.030725425413069538
R8_R6_LB_AL2395_A0_HOA_EDOF_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,EDOF,0.375,0.03834731461355554
R8_R6_LB_AL2395_A0_HOA_EDOF_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,EDOF,0.25,0.009065421879984045
R8_R6_LB_AL2395_A0_HOA_EDOF_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,EDOF,0.125,0.020434775100514526
R8_R6_LB_AL2395_A0_HOA_EDOF_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,EDOF,0.0,0.07265469888238811
R8_R6_LB_AL2395_A0_HOA_EDOF_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,EDOF,-0.125,0.1795864272109944
R8_R6_LB_AL2395_A0_HOA_EDOF_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,EDOF,-0.25,0.17239164743803828
R8_R6_LB_AL2395_A0_HOA_EDOF_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,EDOF,-0.375,0.07694856535383805
R8_R6_LB_AL2395_A0_HOA_EDOF_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,EDOF,-0.5,0.018512880460336136
R8_R6_LB_AL2395_A0_HOA_EDOF_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,EDOF,-0.625,0.02631876189290963
R8_R6_LB_AL2395_A0_HOA_EDOF_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,EDOF,-0.75,0.026143610157141464
R8_R6_LB_AL2395_A0_HOA_EDOF_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,EDOF,-0.875,0.003508050930547305
R8_R6_LB_AL2395_A0_HOA_EDOF_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,EDOF,-1.0,0.004246233647825464
R8_R6_LB_AL2395_A0_HOA_EDOF_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,EDOF,-1.125,0.03622315619962945
R8_R6_LB_AL2395_A0_HOA_EDOF_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,EDOF,-1.25,0.055548859204201315
R8_R6_LB_AL2395_A0_HOA_EDOF_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,EDOF,-1.375,0.02839136910057373
R8_R6_LB_AL2395_A0_HOA_EDOF_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,EDOF,-1.5,0.0031822123832934727
R8_R6_LB_AL2395_A0_HOA_EDOF_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,EDOF,-1.625,0.009151139425201352
R8_R6_LB_AL2395_A0_HOA_EDOF_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,EDOF,-1.75,0.016916928657865784
R8_R6_LB_AL2395_A0_HOA_EDOF_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,EDOF,-1.875,0.007855049602237122
R8_R6_LB_AL2395_A0_HOA_EDOF_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,EDOF,-2.0,0.00514557191391593
R8_R6_LB_AL2395_A0_HOA_EDOF_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,EDOF,-2.125,0.018836092988383915
R8_R6_LB_AL2395_A0_HOA_EDOF_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,EDOF,-2.25,0.02634118785314797
R8_R6_LB_AL2395_A0_HOA_EDOF_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,EDOF,-2.375,0.019961432469924992
R8_R6_LB_AL2395_A0_HOA_EDOF_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,EDOF,-2.5,0.018616595291963866
R8_R6_LB_AL2395_A0_HOA_EDOF_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,EDOF,-2.625,0.024022660182404895
R8_R6_LB_AL2395_A0_HOA_EDOF_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,EDOF,-2.75,0.017412532649468248
R8_R6_LB_AL2395_A0_HOA_EDOF_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,EDOF,-2.875,4.971843030447123e-05
R8_R6_LB_AL2395_A0_HOA_EDOF_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,EDOF,-3.0,0.006930757023668889
R8_R6_LB_AL2395_A0_HOA_EDOF_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,EDOF,-3.125,0.0011987957653966687
R8_R6_LB_AL2395_A0_HOA_EDOF_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,EDOF,-3.25,0.0014561662611197583
R8_R6_LB_AL2395_A0_HOA_EDOF_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,EDOF,-3.375,8.685383602787905e-05
R8_R6_LB_AL2395_A0_HOA_EDOF_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,EDOF,-3.5,0.004908925548829151
R8_R6_LB_AL2395_A0_HOA_EDOF_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,EDOF,-3.625,0.012773613288908464
R8_R6_LB_AL2395_A0_HOA_EDOF_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,EDOF,-3.75,0.013412076446931343
R8_R6_LB_AL2395_A0_HOA_EDOF_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,EDOF,-3.875,0.01195214126762876
R8_R6_LB_AL2395_A0_HOA_EDOF_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,EDOF,-4.0,0.016848432570669154
R8_R6_LB_AL2395_A0_HOA_EDOF_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,EDOF,-4.125,0.021095835288222762
R8_R6_LB_AL2395_A0_HOA_EDOF_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,EDOF,-4.25,0.016885657269788586
R8_R6_LB_AL2395_A0_HOA_EDOF_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,EDOF,-4.375,0.012315275745557526
R8_R6_LB_AL2395_A0_HOA_EDOF_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,EDOF,-4.5,0.015084297742090077
R8_R6_LB_AL2395_A0_HOA_EDOF_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,EDOF,-4.625,0.018247879035168654
R8_R6_LB_AL2395_A0_HOA_EDOF_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,EDOF,-4.75,0.016574540276505446
R8_R6_LB_AL2395_A0_HOA_EDOF_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,EDOF,-4.875,0.01645982419511674
R8_R6_LB_AL2395_A0_HOA_EDOF_EPD3,R6_LB_AL2395_A0_HOA_EPD3,LB_AL2395,A0,HOA,3.0,EDOF,-5.0,0.02022853406382972
R8_R6_LB_AL2395_A0_HOA_MONO_EPD5,R6_LB_AL2395_A0_HOA_EPD5,LB_AL2395,A0,HOA,5.0,MONO,1.0,0.003219097614763668
R8_R6_LB_AL2395_A0_HOA_MONO_EPD5,R6_LB_AL2395_A0_HOA_EPD5,LB_AL2395,A0,HOA,5.0,MONO,0.875,0.001470413207090587
R8_R6_LB_AL2395_A0_HOA_MONO_EPD5,R6_LB_AL2395_A0_HOA_EPD5,LB_AL2395,A0,HOA,5.0,MONO,0.75,0.00624337738096954
R8_R6_LB_AL2395_A0_HOA_MONO_EPD5,R6_LB_AL2395_A0_HOA_EPD5,LB_AL2395,A0,HOA,5.0,MONO,0.625,0.012287483447421586
R8_R6_LB_AL2395_A0_HOA_MONO_EPD5,R6_LB_AL2395_A0_HOA_EPD5,LB_AL2395,A0,HOA,5.0,MONO,0.5,0.029223915786465802
R8_R6_LB_AL2395_A0_HOA_MONO_EPD5,R6_LB_AL2395_A0_HOA_EPD5,LB_AL2395,A0,HOA,5.0,MONO,0.375,0.05300640517649764
R8_R6_LB_AL2395_A0_HOA_MONO_EPD5,R6_LB_AL2395_A0_HOA_EPD5,LB_AL2395,A0,HOA,5.0,MONO,0.25,0.09727432240569021
R8_R6_LB_AL2395_A0_HOA_MONO_EPD5,R6_LB_AL2395_A0_HOA_EPD5,LB_AL2395,A0,HOA,5.0,MONO,0.125,0.12976239088154376
R8_R6_LB_AL2395_A0_HOA_MONO_EPD5,R6_LB_AL2395_A0_HOA_EPD5,LB_AL2395,A0,HOA,5.0,MONO,0.0,0.1450194992855219
R8_R6_LB_AL2395_A0_HOA_MONO_EPD5,R6_LB_AL2395_A0_HOA_EPD5,LB_AL2395,A0,HOA,5.0,MONO,-0.125,0.1067811160944585
R8_R6_LB_AL2395_A0_HOA_MONO_EPD5,R6_LB_AL2395_A0_HOA_EPD5,LB_AL2395,A0,HOA,5.0,MONO,-0.25,0.043607834868233934
R8_R6_LB_AL2395_A0_HOA_MONO_EPD5,R6_LB_AL2395_A0_HOA_EPD5,LB_AL2395,A0,HOA,5.0,MONO,-0.375,0.0031131058290216652
R8_R6_LB_AL2395_A0_HOA_MONO_EPD5,R6_LB_AL2395_A0_HOA_EPD5,LB_AL2395,A0,HOA,5.0,MONO,-0.5,0.02573694238632541
R8_R6_LB_AL2395_A0_HOA_MONO_EPD5,R6_LB_AL2395_A0_HOA_EPD5,LB_AL2395,A0,HOA,5.0,MONO,-0.625,0.07819293556528199
R8_R6_LB_AL2395_A0_HOA_MONO_EPD5,R6_LB_AL2395_A0_HOA_EPD5,LB_AL2395,A0,HOA,5.0,MONO,-0.75,0.0677245292959116
R8_R6_LB_AL2395_A0_HOA_MONO_EPD5,R6_LB_AL2395_A0_HOA_EPD5,LB_AL2395,A0,HOA,5.0,MONO,-0.875,0.016719911486809118
R8_R6_LB_AL2395_A0_HOA_MONO_EPD5,R6_LB_AL2395_A0_HOA_EPD5,LB_AL2395,A0,HOA,5.0,MONO,-1.0,0.0013531813666116587
R8_R6_LB_AL2395_A0_HOA_MONO_EPD5,R6_LB_AL2395_A0_HOA_EPD5,LB_AL2395,A0,HOA,5.0,MONO,-1.125,0.06816678954384782
R8_R6_LB_AL2395_A0_HOA_MONO_EPD5,R6_LB_AL2395_A0_HOA_EPD5,LB_AL2395,A0,HOA,5.0,MONO,-1.25,0.05109324948283099
R8_R6_LB_AL2395_A0_HOA_MONO_EPD5,R6_LB_AL2395_A0_HOA_EPD5,LB_AL2395,A0,HOA,5.0,MONO,-1.375,0.0027620049724245786
R8_R6_LB_AL2395_A0_HOA_MONO_EPD5,R6_LB_AL2395_A0_HOA_EPD5,LB_AL2395,A0,HOA,5.0,MONO,-1.5,0.021840526921121563
R8_R6_LB_AL2395_A0_HOA_MONO_EPD5,R6_LB_AL2395_A0_HOA_EPD5,LB_AL2395,A0,HOA,5.0,MONO,-1.625,0.04947161093882007
R8_R6_LB_AL2395_A0_HOA_MONO_EPD5,R6_LB_AL2395_A0_HOA_EPD5,LB_AL2395,A0,HOA,5.0,MONO,-1.75,0.004815581479963011
R8_R6_LB_AL2395_A0_HOA_MONO_EPD5,R6_LB_AL2395_A0_HOA_EPD5,LB_AL2395,A0,HOA,5.0,MONO,-1.875,0.011826537903209524
R8_R6_LB_AL2395_A0_HOA_MONO_EPD5,R6_LB_AL2395_A0_HOA_EPD5,LB_AL2395,A0,HOA,5.0,MONO,-2.0,0.037225888116273774
R8_R6_LB_AL2395_A0_HOA_MONO_EPD5,R6_LB_AL2395_A0_HOA_EPD5,LB_AL2395,A0,HOA,5.0,MONO,-2.125,0.010379795454339535
R8_R6_LB_AL2395_A0_HOA_MONO_EPD5,R6_LB_AL2395_A0_HOA_EPD5,LB_AL2395,A0,HOA,5.0,MONO,-2.25,0.008593169349336982
R8_R6_LB_AL2395_A0_HOA_MONO_EPD5,R6_LB_AL2395_A0_HOA_EPD5,LB_AL2395,A0,HOA,5.0,MONO,-2.375,0.024318606511311402
R8_R6_LB_AL2395_A0_HOA_MONO_EPD5,R6_LB_AL2395_A0_HOA_EPD5,LB_AL2395,A0,HOA,5.0,MONO,-2.5,0.019564030920572795
R8_R6_LB_AL2395_A0_HOA_MONO_EPD5,R6_LB_AL2395_A0_HOA_EPD5,LB_AL2395,A0,HOA,5.0,MONO,-2.625,0.0215949101475316
R8_R6_LB_AL2395_A0_HOA_MONO_EPD5,R6_LB_AL2395_A0_HOA_EPD5,LB_AL2395,A0,HOA,5.0,MONO,-2.75,0.002653474599498974
R8_R6_LB_AL2395_A0_HOA_MONO_EPD5,R6_LB_AL2395_A0_HOA_EPD5,LB_AL2395,A0,HOA,5.0,MONO,-2.875,0.007258156493824015
R8_R6_LB_AL2395_A0_HOA_MONO_EPD5,R6_LB_AL2395_A0_HOA_EPD5,LB_AL2395,A0,HOA,5.0,MONO,-3.0,0.018000838367323416
R8_R6_LB_AL2395_A0_HOA_MONO_EPD5,R6_LB_AL2395_A0_HOA_EPD5,LB_AL2395,A0,HOA,5.0,MONO,-3.125,0.017188629820449823
R8_R6_LB_AL2395_A0_HOA_MONO_EPD5,R6_LB_AL2395_A0_HOA_EPD5,LB_AL2395,A0,HOA,5.0,MONO,-3.25,0.015006002477983242
R8_R6_LB_AL2395_A0_HOA_MONO_EPD5,R6_LB_AL2395_A0_HOA_EPD5,LB_AL2395,A0,HOA,5.0,MONO,-3.375,0.006925347459746863
R8_R6_LB_AL2395_A0_HOA_MONO_EPD5,R6_LB_AL2395_A0_HOA_EPD5,LB_AL2395,A0,HOA,5.0,MONO,-3.5,0.006257714636888392
R8_R6_LB_AL2395_A0_HOA_MONO_EPD5,R6_LB_AL2395_A0_HOA_EPD5,LB_AL2395,A0,HOA,5.0,MONO,-3.625,0.00110149795301104
R8_R6_LB_AL2395_A0_HOA_MONO_EPD5,R6_LB_AL2395_A0_HOA_EPD5,LB_AL2395,A0,HOA,5.0,MONO,-3.75,8.899268762556367e-05
R8_R6_LB_AL2395_A0_HOA_MONO_EPD5,R6_LB_AL2395_A0_HOA_EPD5,LB_AL2395,A0,HOA,5.0,MONO,-3.875,0.0016221849880258812
R8_R6_LB_AL2395_A0_HOA_MONO_EPD5,R6_LB_AL2395_A0_HOA_EPD5,LB_AL2395,A0,HOA,5.0,MONO,-4.0,0.0030338486701851474
R8_R6_LB_AL2395_A0_HOA_MONO_EPD5,R6_LB_AL2395_A0_HOA_EPD5,LB_AL2395,A0,HOA,5.0,MONO,-4.125,0.005390115110853636
R8_R6_LB_AL2395_A0_HOA_MONO_EPD5,R6_LB_AL2395_A0_HOA_EPD5,LB_AL2395,A0,HOA,5.0,MONO,-4.25,0.006351077308722527
R8_R6_LB_AL2395_A0_HOA_MONO_EPD5,R6_LB_AL2395_A0_HOA_EPD5,LB_AL2395,A0,HOA,5.0,MONO,-4.375,0.008355495659044223
R8_R6_LB_AL2395_A0_HOA_MONO_EPD5,R6_LB_AL2395_A0_HOA_EPD5,LB_AL2395,A0,HOA,5.0,MONO,-4.5,0.009814602880109047
R8_R6_LB_AL2395_A0_HOA_MONO_EPD5,R6_LB_AL2395_A0_HOA_EPD5,LB_AL2395,A0,HOA,5.0,MONO,-4.625,0.011090142142657144
R8_R6_LB_AL2395_A0_HOA_MONO_EPD5,R6_LB_AL2395_A0_HOA_EPD5,LB_AL2395,A0,HOA,5.0,MONO,-4.75,0.010345584278690484
R8_R6_LB_AL2395_A0_HOA_MONO_EPD5,R6_LB_AL2395_A0_HOA_EPD5,LB_AL2395,A0,HOA,5.0,MONO,-4.875,0.009669604891658998
