contrast_type,outcome,label,base_id,cornea_id,platform_id,pupil_mm,value,bound_status,lower_bound,upper_bound,source_pair_keys,source_dof50_statuses,source_peak_censored
platform,delta_c40_um,WFS-RAD,ATC_M3_AL24477,B0,,5.0,0.13081633643863783,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_WFS_EPD5"",""CAR_ATC_M3_AL24477_B0_RAD_EPD5""]","[""exact"",""exact""]",True
platform,delta_c40_um,WFS-HOA,ATC_M3_AL24477,B0,,5.0,0.00437677683475915,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_WFS_EPD5"",""CAR_ATC_M3_AL24477_B0_HOA_EPD5""]","[""exact"",""exact""]",True
platform,delta_c40_um,RAD-HOA,ATC_M3_AL24477,B0,,5.0,-0.12643955960387868,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_RAD_EPD5"",""CAR_ATC_M3_AL24477_B0_HOA_EPD5""]","[""exact"",""exact""]",True
platform,delta_c40_um,WFS-RAD,ATC_M3_AL24477,C0,,3.0,0.022428320487724453,not_applicable,,,"[""CAR_ATC_M3_AL24477_C0_WFS_EPD3"",""CAR_ATC_M3_AL24477_C0_RAD_EPD3""]","[""exact"",""exact""]",False
platform,delta_c40_um,WFS-HOA,ATC_M3_AL24477,C0,,3.0,0.1022136963397959,not_applicable,,,"[""CAR_ATC_M3_AL24477_C0_WFS_EPD3"",""CAR_ATC_M3_AL24477_C0_HOA_EPD3""]","[""exact"",""exact""]",False
platform,delta_c40_um,RAD-HOA,ATC_M3_AL24477,C0,,3.0,0.07978537585207146,not_applicable,,,"[""CAR_ATC_M3_AL24477_C0_RAD_EPD3"",""CAR_ATC_M3_AL24477_C0_HOA_EPD3""]","[""exact"",""exact""]",False
platform,delta_c40_um,WFS-RAD,ATC_M3_AL24477,C0,,5.0,0.13175374884534918,not_applicable,,,"[""CAR_ATC_M3_AL24477_C0_WFS_EPD5"",""CAR_ATC_M3_AL24477_C0_RAD_EPD5""]","[""exact"",""lower_bound""]",False
platform,delta_c40_um,WFS-HOA,ATC_M3_AL24477,C0,,5.0,0.004812393612673133,not_applicable,,,"[""CAR_ATC_M3_AL24477_C0_WFS_EPD5"",""CAR_ATC_M3_AL24477_C0_HOA_EPD5""]","[""exact"",""lower_bound""]",False
platform,delta_c40_um,RAD-HOA,ATC_M3_AL24477,C0,,5.0,-0.12694135523267605,not_applicable,,,"[""CAR_ATC_M3_AL24477_C0_RAD_EPD5"",""CAR_ATC_M3_AL24477_C0_HOA_EPD5""]","[""lower_bound"",""lower_bound""]",False
cornea,delta_c40_um,B0-A0,LB_AL2395,,WFS,3.0,6.077408769088882e-05,not_applicable,,,"[""CAR_LB_AL2395_B0_WFS_EPD3"",""CAR_LB_AL2395_A0_WFS_EPD3""]","[""lower_bound"",""exact""]",False
cornea,delta_c40_um,C0-A0,LB_AL2395,,WFS,3.0,0.0005500702851072223,not_applicable,,,"[""CAR_LB_AL2395_C0_WFS_EPD3"",""CAR_LB_AL2395_A0_WFS_EPD3""]","[""exact"",""exact""]",False
cornea,delta_c40_um,B0-C0,LB_AL2395,,WFS,3.0,-0.0004892961974163335,not_applicable,,,"[""CAR_LB_AL2395_B0_WFS_EPD3"",""CAR_LB_AL2395_C0_WFS_EPD3""]","[""lower_bound"",""exact""]",False
cornea,delta_c40_um,B0-A0,LB_AL2395,,WFS,5.0,1.6619243995985578e-05,not_applicable,,,"[""CAR_LB_AL2395_B0_WFS_EPD5"",""CAR_LB_AL2395_A0_WFS_EPD5""]","[""exact"",""exact""]",True
cornea,delta_c40_um,C0-A0,LB_AL2395,,WFS,5.0,0.00022974192797625692,not_applicable,,,"[""CAR_LB_AL2395_C0_WFS_EPD5"",""CAR_LB_AL2395_A0_WFS_EPD5""]","[""exact"",""exact""]",False
cornea,delta_c40_um,B0-C0,LB_AL2395,,WFS,5.0,-0.00021312268398027134,not_applicable,,,"[""CAR_LB_AL2395_B0_WFS_EPD5"",""CAR_LB_AL2395_C0_WFS_EPD5""]","[""exact"",""exact""]",True
cornea,delta_c40_um,B0-A0,LB_AL2395,,RAD,3.0,0.0006327770376280597,not_applicable,,,"[""CAR_LB_AL2395_B0_RAD_EPD3"",""CAR_LB_AL2395_A0_RAD_EPD3""]","[""exact"",""exact""]",False
cornea,delta_c40_um,C0-A0,LB_AL2395,,RAD,3.0,0.006143653829694713,not_applicable,,,"[""CAR_LB_AL2395_C0_RAD_EPD3"",""CAR_LB_AL2395_A0_RAD_EPD3""]","[""exact"",""exact""]",False
cornea,delta_c40_um,B0-C0,LB_AL2395,,RAD,3.0,-0.005510876792066653,not_applicable,,,"[""CAR_LB_AL2395_B0_RAD_EPD3"",""CAR_LB_AL2395_C0_RAD_EPD3""]","[""exact"",""exact""]",False
cornea,delta_c40_um,B0-A0,LB_AL2395,,RAD,5.0,2.2759772037223014e-05,not_applicable,,,"[""CAR_LB_AL2395_B0_RAD_EPD5"",""CAR_LB_AL2395_A0_RAD_EPD5""]","[""exact"",""exact""]",True
cornea,delta_c40_um,C0-A0,LB_AL2395,,RAD,5.0,-0.0006942609618331153,not_applicable,,,"[""CAR_LB_AL2395_C0_RAD_EPD5"",""CAR_LB_AL2395_A0_RAD_EPD5""]","[""lower_bound"",""exact""]",False
cornea,delta_c40_um,B0-C0,LB_AL2395,,RAD,5.0,0.0007170207338703383,not_applicable,,,"[""CAR_LB_AL2395_B0_RAD_EPD5"",""CAR_LB_AL2395_C0_RAD_EPD5""]","[""exact"",""lower_bound""]",True
cornea,delta_c40_um,B0-A0,LB_AL2395,,HOA,3.0,-8.905959357412285e-05,not_applicable,,,"[""CAR_LB_AL2395_B0_HOA_EPD3"",""CAR_LB_AL2395_A0_HOA_EPD3""]","[""exact"",""exact""]",False
cornea,delta_c40_um,C0-A0,LB_AL2395,,HOA,3.0,-0.0028567663583740077,not_applicable,,,"[""CAR_LB_AL2395_C0_HOA_EPD3"",""CAR_LB_AL2395_A0_HOA_EPD3""]","[""exact"",""exact""]",False
cornea,delta_c40_um,B0-C0,LB_AL2395,,HOA,3.0,0.002767706764799885,not_applicable,,,"[""CAR_LB_AL2395_B0_HOA_EPD3"",""CAR_LB_AL2395_C0_HOA_EPD3""]","[""exact"",""exact""]",False
cornea,delta_c40_um,B0-A0,LB_AL2395,,HOA,5.0,5.139270544582408e-05,not_applicable,,,"[""CAR_LB_AL2395_B0_HOA_EPD5"",""CAR_LB_AL2395_A0_HOA_EPD5""]","[""exact"",""exact""]",True
cornea,delta_c40_um,C0-A0,LB_AL2395,,HOA,5.0,-0.0001777139875490108,not_applicable,,,"[""CAR_LB_AL2395_C0_HOA_EPD5"",""CAR_LB_AL2395_A0_HOA_EPD5""]","[""exact"",""exact""]",True
cornea,delta_c40_um,B0-C0,LB_AL2395,,HOA,5.0,0.00022910669299483488,not_applicable,,,"[""CAR_LB_AL2395_B0_HOA_EPD5"",""CAR_LB_AL2395_C0_HOA_EPD5""]","[""exact"",""exact""]",True
cornea,delta_c40_um,B0-A0,ATC_M3_AL24477,,WFS,3.0,6.299956745504237e-05,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_WFS_EPD3"",""CAR_ATC_M3_AL24477_A0_WFS_EPD3""]","[""lower_bound"",""exact""]",False
cornea,delta_c40_um,C0-A0,ATC_M3_AL24477,,WFS,3.0,0.0005513942989847295,not_applicable,,,"[""CAR_ATC_M3_AL24477_C0_WFS_EPD3"",""CAR_ATC_M3_AL24477_A0_WFS_EPD3""]","[""exact"",""exact""]",False
cornea,delta_c40_um,B0-C0,ATC_M3_AL24477,,WFS,3.0,-0.0004883947315296872,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_WFS_EPD3"",""CAR_ATC_M3_AL24477_C0_WFS_EPD3""]","[""lower_bound"",""exact""]",False
cornea,delta_c40_um,B0-A0,ATC_M3_AL24477,,WFS,5.0,1.73531026217838e-05,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_WFS_EPD5"",""CAR_ATC_M3_AL24477_A0_WFS_EPD5""]","[""exact"",""exact""]",True
cornea,delta_c40_um,C0-A0,ATC_M3_AL24477,,WFS,5.0,0.00023024748481338675,not_applicable,,,"[""CAR_ATC_M3_AL24477_C0_WFS_EPD5"",""CAR_ATC_M3_AL24477_A0_WFS_EPD5""]","[""exact"",""exact""]",False
cornea,delta_c40_um,B0-C0,ATC_M3_AL24477,,WFS,5.0,-0.00021289438219160295,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_WFS_EPD5"",""CAR_ATC_M3_AL24477_C0_WFS_EPD5""]","[""exact"",""exact""]",True
cornea,delta_c40_um,B0-A0,ATC_M3_AL24477,,RAD,3.0,0.0006328717032534955,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_RAD_EPD3"",""CAR_ATC_M3_AL24477_A0_RAD_EPD3""]","[""exact"",""exact""]",False
cornea,delta_c40_um,C0-A0,ATC_M3_AL24477,,RAD,3.0,0.006115118594827752,not_applicable,,,"[""CAR_ATC_M3_AL24477_C0_RAD_EPD3"",""CAR_ATC_M3_AL24477_A0_RAD_EPD3""]","[""exact"",""exact""]",False
cornea,delta_c40_um,B0-C0,ATC_M3_AL24477,,RAD,3.0,-0.005482246891574257,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_RAD_EPD3"",""CAR_ATC_M3_AL24477_C0_RAD_EPD3""]","[""exact"",""exact""]",False
cornea,delta_c40_um,B0-A0,ATC_M3_AL24477,,RAD,5.0,2.2047311633716093e-05,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_RAD_EPD5"",""CAR_ATC_M3_AL24477_A0_RAD_EPD5""]","[""exact"",""exact""]",True
cornea,delta_c40_um,C0-A0,ATC_M3_AL24477,,RAD,5.0,-0.0007024707128860386,not_applicable,,,"[""CAR_ATC_M3_AL24477_C0_RAD_EPD5"",""CAR_ATC_M3_AL24477_A0_RAD_EPD5""]","[""lower_bound"",""exact""]",False
cornea,delta_c40_um,B0-C0,ATC_M3_AL24477,,RAD,5.0,0.0007245180245197547,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_RAD_EPD5"",""CAR_ATC_M3_AL24477_C0_RAD_EPD5""]","[""exact"",""lower_bound""]",True
cornea,delta_c40_um,B0-A0,ATC_M3_AL24477,,HOA,3.0,-8.932345187367963e-05,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_HOA_EPD3"",""CAR_ATC_M3_AL24477_A0_HOA_EPD3""]","[""exact"",""exact""]",False
cornea,delta_c40_um,C0-A0,ATC_M3_AL24477,,HOA,3.0,-0.002852951932910408,not_applicable,,,"[""CAR_ATC_M3_AL24477_C0_HOA_EPD3"",""CAR_ATC_M3_AL24477_A0_HOA_EPD3""]","[""exact"",""exact""]",False
cornea,delta_c40_um,B0-C0,ATC_M3_AL24477,,HOA,3.0,0.0027636284810367284,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_HOA_EPD3"",""CAR_ATC_M3_AL24477_C0_HOA_EPD3""]","[""exact"",""exact""]",False
cornea,delta_c40_um,B0-A0,ATC_M3_AL24477,,HOA,5.0,4.943530785525563e-05,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_HOA_EPD5"",""CAR_ATC_M3_AL24477_A0_HOA_EPD5""]","[""exact"",""exact""]",True
cornea,delta_c40_um,C0-A0,ATC_M3_AL24477,,HOA,5.0,-0.00017328708786712443,not_applicable,,,"[""CAR_ATC_M3_AL24477_C0_HOA_EPD5"",""CAR_ATC_M3_AL24477_A0_HOA_EPD5""]","[""lower_bound"",""exact""]",True
cornea,delta_c40_um,B0-C0,ATC_M3_AL24477,,HOA,5.0,0.00022272239572238006,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_HOA_EPD5"",""CAR_ATC_M3_AL24477_C0_HOA_EPD5""]","[""exact"",""lower_bound""]",True
cornea_x_platform_did,delta_c40_um,(B0-A0)_WFS-(B0-A0)_RAD,LB_AL2395,,,3.0,-0.0005720029499371709,not_applicable,,,"[""CAR_LB_AL2395_B0_WFS_EPD3"",""CAR_LB_AL2395_A0_WFS_EPD3"",""CAR_LB_AL2395_B0_RAD_EPD3"",""CAR_LB_AL2395_A0_RAD_EPD3""]","[""lower_bound"",""exact"",""exact"",""exact""]",False
cornea_x_platform_did,delta_c40_um,(B0-A0)_WFS-(B0-A0)_HOA,LB_AL2395,,,3.0,0.00014983368126501861,not_applicable,,,"[""CAR_LB_AL2395_B0_WFS_EPD3"",""CAR_LB_AL2395_A0_WFS_EPD3"",""CAR_LB_AL2395_B0_HOA_EPD3"",""CAR_LB_AL2395_A0_HOA_EPD3""]","[""lower_bound"",""exact"",""exact"",""exact""]",False
cornea_x_platform_did,delta_c40_um,(B0-A0)_RAD-(B0-A0)_HOA,LB_AL2395,,,3.0,0.0007218366312021773,not_applicable,,,"[""CAR_LB_AL2395_B0_RAD_EPD3"",""CAR_LB_AL2395_A0_RAD_EPD3"",""CAR_LB_AL2395_B0_HOA_EPD3"",""CAR_LB_AL2395_A0_HOA_EPD3""]","[""exact"",""exact"",""exact"",""exact""]",False
cornea_x_platform_did,delta_c40_um,(C0-A0)_WFS-(C0-A0)_RAD,LB_AL2395,,,3.0,-0.005593583544587491,not_applicable,,,"[""CAR_LB_AL2395_C0_WFS_EPD3"",""CAR_LB_AL2395_A0_WFS_EPD3"",""CAR_LB_AL2395_C0_RAD_EPD3"",""CAR_LB_AL2395_A0_RAD_EPD3""]","[""exact"",""exact"",""exact"",""exact""]",False
cornea_x_platform_did,delta_c40_um,(C0-A0)_WFS-(C0-A0)_HOA,LB_AL2395,,,3.0,0.003406836643481223,not_applicable,,,"[""CAR_LB_AL2395_C0_WFS_EPD3"",""CAR_LB_AL2395_A0_WFS_EPD3"",""CAR_LB_AL2395_C0_HOA_EPD3"",""CAR_LB_AL2395_A0_HOA_EPD3""]","[""exact"",""exact"",""exact"",""exact""]",False
cornea_x_platform_did,delta_c40_um,(C0-A0)_RAD-(C0-A0)_HOA,LB_AL2395,,,3.0,0.009000420188068722,not_applicable,,,"[""CAR_LB_AL2395_C0_RAD_EPD3"",""CAR_LB_AL2395_A0_RAD_EPD3"",""CAR_LB_AL2395_C0_HOA_EPD3"",""CAR_LB_AL2395_A0_HOA_EPD3""]","[""exact"",""exact"",""exact"",""exact""]",False
cornea_x_platform_did,delta_c40_um,(B0-C0)_WFS-(B0-C0)_RAD,LB_AL2395,,,3.0,0.00502158059465032,not_applicable,,,"[""CAR_LB_AL2395_B0_WFS_EPD3"",""CAR_LB_AL2395_C0_WFS_EPD3"",""CAR_LB_AL2395_B0_RAD_EPD3"",""CAR_LB_AL2395_C0_RAD_EPD3""]","[""lower_bound"",""exact"",""exact"",""exact""]",False
cornea_x_platform_did,delta_c40_um,(B0-C0)_WFS-(B0-C0)_HOA,LB_AL2395,,,3.0,-0.0032570029622162183,not_applicable,,,"[""CAR_LB_AL2395_B0_WFS_EPD3"",""CAR_LB_AL2395_C0_WFS_EPD3"",""CAR_LB_AL2395_B0_HOA_EPD3"",""CAR_LB_AL2395_C0_HOA_EPD3""]","[""lower_bound"",""exact"",""exact"",""exact""]",False
cornea_x_platform_did,delta_c40_um,(B0-C0)_RAD-(B0-C0)_HOA,LB_AL2395,,,3.0,-0.008278583556866538,not_applicable,,,"[""CAR_LB_AL2395_B0_RAD_EPD3"",""CAR_LB_AL2395_C0_RAD_EPD3"",""CAR_LB_AL2395_B0_HOA_EPD3"",""CAR_LB_AL2395_C0_HOA_EPD3""]","[""exact"",""exact"",""exact"",""exact""]",False
cornea_x_platform_did,delta_c40_um,(B0-A0)_WFS-(B0-A0)_RAD,LB_AL2395,,,5.0,-6.140528041237436e-06,not_applicable,,,"[""CAR_LB_AL2395_B0_WFS_EPD5"",""CAR_LB_AL2395_A0_WFS_EPD5"",""CAR_LB_AL2395_B0_RAD_EPD5"",""CAR_LB_AL2395_A0_RAD_EPD5""]","[""exact"",""exact"",""exact"",""exact""]",True
cornea_x_platform_did,delta_c40_um,(B0-A0)_WFS-(B0-A0)_HOA,LB_AL2395,,,5.0,-3.4773461449838505e-05,not_applicable,,,"[""CAR_LB_AL2395_B0_WFS_EPD5"",""CAR_LB_AL2395_A0_WFS_EPD5"",""CAR_LB_AL2395_B0_HOA_EPD5"",""CAR_LB_AL2395_A0_HOA_EPD5""]","[""exact"",""exact"",""exact"",""exact""]",True
cornea_x_platform_did,delta_c40_um,(B0-A0)_RAD-(B0-A0)_HOA,LB_AL2395,,,5.0,-2.863293340860107e-05,not_applicable,,,"[""CAR_LB_AL2395_B0_RAD_EPD5"",""CAR_LB_AL2395_A0_RAD_EPD5"",""CAR_LB_AL2395_B0_HOA_EPD5"",""CAR_LB_AL2395_A0_HOA_EPD5""]","[""exact"",""exact"",""exact"",""exact""]",True
cornea_x_platform_did,delta_c40_um,(C0-A0)_WFS-(C0-A0)_RAD,LB_AL2395,,,5.0,0.0009240028898093722,not_applicable,,,"[""CAR_LB_AL2395_C0_WFS_EPD5"",""CAR_LB_AL2395_A0_WFS_EPD5"",""CAR_LB_AL2395_C0_RAD_EPD5"",""CAR_LB_AL2395_A0_RAD_EPD5""]","[""exact"",""exact"",""lower_bound"",""exact""]",False
cornea_x_platform_did,delta_c40_um,(C0-A0)_WFS-(C0-A0)_HOA,LB_AL2395,,,5.0,0.0004074559155252677,not_applicable,,,"[""CAR_LB_AL2395_C0_WFS_EPD5"",""CAR_LB_AL2395_A0_WFS_EPD5"",""CAR_LB_AL2395_C0_HOA_EPD5"",""CAR_LB_AL2395_A0_HOA_EPD5""]","[""exact"",""exact"",""exact"",""exact""]",True
cornea_x_platform_did,delta_c40_um,(C0-A0)_RAD-(C0-A0)_HOA,LB_AL2395,,,5.0,-0.0005165469742841045,not_applicable,,,"[""CAR_LB_AL2395_C0_RAD_EPD5"",""CAR_LB_AL2395_A0_RAD_EPD5"",""CAR_LB_AL2395_C0_HOA_EPD5"",""CAR_LB_AL2395_A0_HOA_EPD5""]","[""lower_bound"",""exact"",""exact"",""exact""]",True
cornea_x_platform_did,delta_c40_um,(B0-C0)_WFS-(B0-C0)_RAD,LB_AL2395,,,5.0,-0.0009301434178506096,not_applicable,,,"[""CAR_LB_AL2395_B0_WFS_EPD5"",""CAR_LB_AL2395_C0_WFS_EPD5"",""CAR_LB_AL2395_B0_RAD_EPD5"",""CAR_LB_AL2395_C0_RAD_EPD5""]","[""exact"",""exact"",""exact"",""lower_bound""]",True
cornea_x_platform_did,delta_c40_um,(B0-C0)_WFS-(B0-C0)_HOA,LB_AL2395,,,5.0,-0.0004422293769751062,not_applicable,,,"[""CAR_LB_AL2395_B0_WFS_EPD5"",""CAR_LB_AL2395_C0_WFS_EPD5"",""CAR_LB_AL2395_B0_HOA_EPD5"",""CAR_LB_AL2395_C0_HOA_EPD5""]","[""exact"",""exact"",""exact"",""exact""]",True
cornea_x_platform_did,delta_c40_um,(B0-C0)_RAD-(B0-C0)_HOA,LB_AL2395,,,5.0,0.0004879140408755034,not_applicable,,,"[""CAR_LB_AL2395_B0_RAD_EPD5"",""CAR_LB_AL2395_C0_RAD_EPD5"",""CAR_LB_AL2395_B0_HOA_EPD5"",""CAR_LB_AL2395_C0_HOA_EPD5""]","[""exact"",""lower_bound"",""exact"",""exact""]",True
cornea_x_platform_did,delta_c40_um,(B0-A0)_WFS-(B0-A0)_RAD,ATC_M3_AL24477,,,3.0,-0.0005698721357984531,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_WFS_EPD3"",""CAR_ATC_M3_AL24477_A0_WFS_EPD3"",""CAR_ATC_M3_AL24477_B0_RAD_EPD3"",""CAR_ATC_M3_AL24477_A0_RAD_EPD3""]","[""lower_bound"",""exact"",""exact"",""exact""]",False
cornea_x_platform_did,delta_c40_um,(B0-A0)_WFS-(B0-A0)_HOA,ATC_M3_AL24477,,,3.0,0.00015232301932871506,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_WFS_EPD3"",""CAR_ATC_M3_AL24477_A0_WFS_EPD3"",""CAR_ATC_M3_AL24477_B0_HOA_EPD3"",""CAR_ATC_M3_AL24477_A0_HOA_EPD3""]","[""lower_bound"",""exact"",""exact"",""exact""]",False
cornea_x_platform_did,delta_c40_um,(B0-A0)_RAD-(B0-A0)_HOA,ATC_M3_AL24477,,,3.0,0.0007221951551271699,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_RAD_EPD3"",""CAR_ATC_M3_AL24477_A0_RAD_EPD3"",""CAR_ATC_M3_AL24477_B0_HOA_EPD3"",""CAR_ATC_M3_AL24477_A0_HOA_EPD3""]","[""exact"",""exact"",""exact"",""exact""]",False
cornea_x_platform_did,delta_c40_um,(C0-A0)_WFS-(C0-A0)_RAD,ATC_M3_AL24477,,,3.0,-0.005563724295843023,not_applicable,,,"[""CAR_ATC_M3_AL24477_C0_WFS_EPD3"",""CAR_ATC_M3_AL24477_A0_WFS_EPD3"",""CAR_ATC_M3_AL24477_C0_RAD_EPD3"",""CAR_ATC_M3_AL24477_A0_RAD_EPD3""]","[""exact"",""exact"",""exact"",""exact""]",False
cornea_x_platform_did,delta_c40_um,(C0-A0)_WFS-(C0-A0)_HOA,ATC_M3_AL24477,,,3.0,0.0034043462318951445,not_applicable,,,"[""CAR_ATC_M3_AL24477_C0_WFS_EPD3"",""CAR_ATC_M3_AL24477_A0_WFS_EPD3"",""CAR_ATC_M3_AL24477_C0_HOA_EPD3"",""CAR_ATC_M3_AL24477_A0_HOA_EPD3""]","[""exact"",""exact"",""exact"",""exact""]",False
cornea_x_platform_did,delta_c40_um,(C0-A0)_RAD-(C0-A0)_HOA,ATC_M3_AL24477,,,3.0,0.008968070527738153,not_applicable,,,"[""CAR_ATC_M3_AL24477_C0_RAD_EPD3"",""CAR_ATC_M3_AL24477_A0_RAD_EPD3"",""CAR_ATC_M3_AL24477_C0_HOA_EPD3"",""CAR_ATC_M3_AL24477_A0_HOA_EPD3""]","[""exact"",""exact"",""exact"",""exact""]",False
cornea_x_platform_did,delta_c40_um,(B0-C0)_WFS-(B0-C0)_RAD,ATC_M3_AL24477,,,3.0,0.00499385216004457,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_WFS_EPD3"",""CAR_ATC_M3_AL24477_C0_WFS_EPD3"",""CAR_ATC_M3_AL24477_B0_RAD_EPD3"",""CAR_ATC_M3_AL24477_C0_RAD_EPD3""]","[""lower_bound"",""exact"",""exact"",""exact""]",False
cornea_x_platform_did,delta_c40_um,(B0-C0)_WFS-(B0-C0)_HOA,ATC_M3_AL24477,,,3.0,-0.0032520232125664156,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_WFS_EPD3"",""CAR_ATC_M3_AL24477_C0_WFS_EPD3"",""CAR_ATC_M3_AL24477_B0_HOA_EPD3"",""CAR_ATC_M3_AL24477_C0_HOA_EPD3""]","[""lower_bound"",""exact"",""exact"",""exact""]",False
cornea_x_platform_did,delta_c40_um,(B0-C0)_RAD-(B0-C0)_HOA,ATC_M3_AL24477,,,3.0,-0.008245875372610983,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_RAD_EPD3"",""CAR_ATC_M3_AL24477_C0_RAD_EPD3"",""CAR_ATC_M3_AL24477_B0_HOA_EPD3"",""CAR_ATC_M3_AL24477_C0_HOA_EPD3""]","[""exact"",""exact"",""exact"",""exact""]",False
cornea_x_platform_did,delta_c40_um,(B0-A0)_WFS-(B0-A0)_RAD,ATC_M3_AL24477,,,5.0,-4.694209011946171e-06,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_WFS_EPD5"",""CAR_ATC_M3_AL24477_A0_WFS_EPD5"",""CAR_ATC_M3_AL24477_B0_RAD_EPD5"",""CAR_ATC_M3_AL24477_A0_RAD_EPD5""]","[""exact"",""exact"",""exact"",""exact""]",True
cornea_x_platform_did,delta_c40_um,(B0-A0)_WFS-(B0-A0)_HOA,ATC_M3_AL24477,,,5.0,-3.208220523347183e-05,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_WFS_EPD5"",""CAR_ATC_M3_AL24477_A0_WFS_EPD5"",""CAR_ATC_M3_AL24477_B0_HOA_EPD5"",""CAR_ATC_M3_AL24477_A0_HOA_EPD5""]","[""exact"",""exact"",""exact"",""exact""]",True
cornea_x_platform_did,delta_c40_um,(B0-A0)_RAD-(B0-A0)_HOA,ATC_M3_AL24477,,,5.0,-2.7387996221539535e-05,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_RAD_EPD5"",""CAR_ATC_M3_AL24477_A0_RAD_EPD5"",""CAR_ATC_M3_AL24477_B0_HOA_EPD5"",""CAR_ATC_M3_AL24477_A0_HOA_EPD5""]","[""exact"",""exact"",""exact"",""exact""]",True
cornea_x_platform_did,delta_c40_um,(C0-A0)_WFS-(C0-A0)_RAD,ATC_M3_AL24477,,,5.0,0.0009327181976994114,not_applicable,,,"[""CAR_ATC_M3_AL24477_C0_WFS_EPD5"",""CAR_ATC_M3_AL24477_A0_WFS_EPD5"",""CAR_ATC_M3_AL24477_C0_RAD_EPD5"",""CAR_ATC_M3_AL24477_A0_RAD_EPD5""]","[""exact"",""exact"",""lower_bound"",""exact""]",False
cornea_x_platform_did,delta_c40_um,(C0-A0)_WFS-(C0-A0)_HOA,ATC_M3_AL24477,,,5.0,0.0004035345726805112,not_applicable,,,"[""CAR_ATC_M3_AL24477_C0_WFS_EPD5"",""CAR_ATC_M3_AL24477_A0_WFS_EPD5"",""CAR_ATC_M3_AL24477_C0_HOA_EPD5"",""CAR_ATC_M3_AL24477_A0_HOA_EPD5""]","[""exact"",""exact"",""lower_bound"",""exact""]",True
cornea_x_platform_did,delta_c40_um,(C0-A0)_RAD-(C0-A0)_HOA,ATC_M3_AL24477,,,5.0,-0.0005291836250189141,not_applicable,,,"[""CAR_ATC_M3_AL24477_C0_RAD_EPD5"",""CAR_ATC_M3_AL24477_A0_RAD_EPD5"",""CAR_ATC_M3_AL24477_C0_HOA_EPD5"",""CAR_ATC_M3_AL24477_A0_HOA_EPD5""]","[""lower_bound"",""exact"",""lower_bound"",""exact""]",True
cornea_x_platform_did,delta_c40_um,(B0-C0)_WFS-(B0-C0)_RAD,ATC_M3_AL24477,,,5.0,-0.0009374124067113576,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_WFS_EPD5"",""CAR_ATC_M3_AL24477_C0_WFS_EPD5"",""CAR_ATC_M3_AL24477_B0_RAD_EPD5"",""CAR_ATC_M3_AL24477_C0_RAD_EPD5""]","[""exact"",""exact"",""exact"",""lower_bound""]",True
cornea_x_platform_did,delta_c40_um,(B0-C0)_WFS-(B0-C0)_HOA,ATC_M3_AL24477,,,5.0,-0.000435616777913983,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_WFS_EPD5"",""CAR_ATC_M3_AL24477_C0_WFS_EPD5"",""CAR_ATC_M3_AL24477_B0_HOA_EPD5"",""CAR_ATC_M3_AL24477_C0_HOA_EPD5""]","[""exact"",""exact"",""exact"",""lower_bound""]",True
cornea_x_platform_did,delta_c40_um,(B0-C0)_RAD-(B0-C0)_HOA,ATC_M3_AL24477,,,5.0,0.0005017956287973746,not_applicable,,,"[""CAR_ATC_M3_AL24477_B0_RAD_EPD5"",""CAR_ATC_M3_AL24477_C0_RAD_EPD5"",""CAR_ATC_M3_AL24477_B0_HOA_EPD5"",""CAR_ATC_M3_AL24477_C0_HOA_EPD5""]","[""exact"",""lower_bound"",""exact"",""lower_bound""]",True
pupil_sensitivity,delta_c40_um,EPD5-EPD3,LB_AL2395,A0,WFS,,-0.030057195159617127,not_applicable,,,"[""CAR_LB_AL2395_A0_WFS_EPD5"",""CAR_LB_AL2395_A0_WFS_EPD3""]","[""exact"",""exact""]",False
